SEQ_NAME	START	END	REP1	REP2	REP3
chr0L	154027	154086	0.1719	0.0481	0.1182	
chr0L	15428	15487	0.0477	-0.02	0.0152	
chr0L	154286	154345	-0.1448	-0.1627	-0.1889	
chr0L	154546	154605	-0.0436	-0.0216	-0.038	
chr0L	154784	154843	-0.0707	-0.0195	0.0067	
chr0L	155199	155258	-0.055	-0.0432	0.037	
chr0L	1553	1612	0.1047	0.0298	0.0499	
chr0L	155377	155436	-0.0755	-0.0197	-0.0048	
chr0L	155771	155830	-0.1128	-0.0703	-0.1231	
chr0L	155969	156028	0	-0.0361	-0.0565	
chr0L	156231	156290	-0.0223	-0.1041	-0.047	
chr0L	156427	156486	0.0208	-0.0212	-0.0421	
chr0L	15669	15728	-0.0108	-0.0053	-0.0665	
chr0L	156866	156925	0.2203	0.2146	0.0253	
chr0L	157061	157120	0.0268	-0.0171	0.0844	
chr0L	157456	157515	0.0409	0.0513	-0.033	
chr0L	157642	157701	-0.0499	-0.0029	0.0141	
chr0L	158111	158170	0.0494	0.0287	-0.0496	
chr0L	158265	158324	0.1357	0.217	0.0558	
chr0L	158676	158735	-0.1323	-0.0812	-0.042	
chr0L	158968	159027	0.012	0.0583	-0.0001	
chr0L	159242	159301	-0.0462	-0.0083	-0.04	
chr0L	159632	159691	0.0534	0.1309	-0.0036	
chr0L	159803	159862	0.1572	0.0714	-0.0075	
chr0L	160052	160111	0.053	-0.0234	-0.0195	
chr0L	160341	160400	0.0157	0.0122	-0.021	
chr0L	16044	16103	-0.1298	-0.1214	-0.1795	
chr0L	160643	160702	0.0479	0.1444	0.1491	
chr0L	160988	161047	-0.1153	-0.084	-0.0907	
chr0L	161442	161501	-0.0804	-0.0233	-0.1337	
chr0L	161515	161574	-0.0477	-0.0696	-0.0549	
chr0L	161865	161924	-0.0454	0.0376	0	
chr0L	16204	16263	-0.1259	-0.0533	0.0152	
chr0L	162132	162191	-0.0241	-0.1358	0.0591	
chr0L	162318	162377	0.0551	0.0543	-0.0396	
chr0L	162732	162791	0.0232	0.0999	0.0505	
chr0L	162966	163025	0.0724	0.0741	0.1532	
chr0L	163489	163548	-0.0639	0	0.0272	
chr0L	163722	163781	0.001	0.0573	0.037	
chr0L	164087	164146	0.0508	0.1191	-0.0352	
chr0L	164396	164455	0.0675	0.1049	0.0678	
chr0L	164472	164531	0.0658	0.0519	0.059	
chr0L	164819	164878	-0.1111	-0.0584	-0.0798	
chr0L	16484	16543	-0.1485	-0.0424	-0.1008	
chr0L	165121	165180	-0.0027	0.042	-0.0436	
chr0L	165246	165305	0.06	0.1237	0.0694	
chr0L	165662	165721	-0.0994	0.0579	-0.0292	
chr0L	165977	166036	0.0335	0.0429	-0.0618	
chr0L	166260	166319	-0.0658	0.0171	-0.0143	
chr0L	166577	166636	0.001	0.179	-0.0558	
chr0L	166828	166887	-0.0429	-0.0101	-0.1287	
chr0L	167229	167288	0.1198	0.0956	0.0869	
chr0L	167514	167573	0.0454	0.0801	-0.1245	
chr0L	16763	16822	-0.0965	-0.0174	-0.018	
chr0L	167767	167826	0.1553	0.1316	0.0579	
chr0L	167982	168041	-0.0576	-0.0886	-0.0487	
chr0L	168234	168293	-0.0373	-0.0662	-0.0577	
chr0L	168712	168771	-0.1157	-0.1054	-0.0404	
chr0L	168987	169046	-0.1254	-0.0671	-0.0778	
chr0L	169356	169415	-0.0565	0.0121	0.0346	
chr0L	169625	169684	-0.1357	-0.0838	-0.0091	
chr0L	169904	169963	-0.1892	-0.0525	0.0441	
chr0L	170279	170338	-0.0211	-0.0085	-0.0666	
chr0L	170492	170551	0.0734	0.1103	0.0657	
chr0L	170717	170776	-0.0017	-0.0885	0.0565	
chr0L	17091	17150	0.1405	0.201	0.0393	
chr0L	171096	171155	-0.1211	-0.0824	-0.2581	
chr0L	171399	171458	-0.1292	-0.1067	-0.02	
chr0L	171624	171683	-0.0617	-0.0812	-0.0615	
chr0L	172045	172104	0.0284	0.0552	-0.0811	
chr0L	172382	172441	0.1584	0.0328	-0.0124	
chr0L	172442	172501	0.0809	-0.068	-0.0473	
chr0L	172750	172809	-0.0491	-0.049	0.0488	
chr0L	173054	173113	0.0353	-0.0765	-0.0262	
chr0L	17327	17386	-0.0536	0.0105	-0.0824	
chr0L	173391	173450	-0.0888	-0.0971	-0.2209	
chr0L	173638	173697	-0.2337	-0.3159	-0.2771	
chr0L	173871	173930	0.0013	-0.0426	-0.1188	
chr0L	174351	174410	-0.0133	-0.0547	-0.0422	
chr0L	174477	174536	-0.0407	-0.0495	0.0603	
chr0L	174688	174747	0.0631	0.0159	0.0069	
chr0L	175068	175127	0.0626	0.0626	0.0164	
chr0L	175697	175756	-0.039	-0.1063	-0.0619	
chr0L	176006	176065	-0.1507	-0.1639	-0.0665	
chr0L	176183	176242	-0.0411	-0.0872	0.0634	
chr0L	176531	176590	-0.1315	-0.1126	0.0266	
chr0L	176725	176784	-0.0897	0.0509	0.0252	
chr0L	176991	177050	-0.1588	-0.0881	-0.0395	
chr0L	177339	177398	-0.0358	0.0122	-0.0097	
chr0L	17749	17808	-0.177	-0.1344	-0.1572	
chr0L	177698	177757	-0.0372	-0.0422	0.0123	
chr0L	178039	178098	-0.1484	-0.0088	0.0021	
chr0L	178331	178390	-0.0312	-0.0016	-0.0165	
chr0L	178521	178580	-0.1484	-0.0442	0.035	
chr0L	178689	178748	-0.0636	-0.0217	-0.0018	
chr0L	179175	179234	-0.1123	-0.0897	-0.011	
chr0L	179398	179457	0.1094	0.0753	0.0207	
chr0L	179846	179905	0.066	0.049	-0.0002	
chr0L	18022	18081	-0.2265	-0.2468	-0.262	
chr0L	180373	180432	-0.0315	-0.065	0.0159	
chr0L	180640	180699	0.0319	0.0302	-0.0275	
chr0L	181030	181089	0.0146	0.0634	0.004	
chr0L	181284	181343	-0.0018	0.0616	0.0029	
chr0L	181566	181625	0.0101	0.0751	-0.0258	
chr0L	181687	181746	0.0172	0.0951	0.0924	
chr0L	181947	182006	0.0443	0.116	0.0333	
chr0L	182412	182471	0.062	0.1109	0.1255	
chr0L	182704	182763	0.0766	0.1146	0.0011	
chr0L	182898	182957	0.1115	0.1701	0.0823	
chr0L	183181	183240	0.005	0.074	0.175	
chr0L	183534	183593	0.5883	0.8054	0.2553	
chr0L	183679	183738	0.3636	0.4221	0.2668	
chr0L	18369	18428	-0.0856	-0.1057	-0.0565	
chr0L	184015	184074	0.1736	0.1323	0.0163	
chr0L	184242	184301	0.0946	0.0568	-0.1234	
chr0L	184473	184532	0.1043	-0.1586	-0.079	
chr0L	184792	184851	0.0999	0.0264	-0.0229	
chr0L	185173	185232	-0.0319	0.0067	-0.078	
chr0L	185320	185379	0.0306	0.0709	-0.0046	
chr0L	185561	185620	0.0508	0.1524	0.0444	
chr0L	186000	186059	0.1141	0.1976	0.0143	
chr0L	186222	186281	0.1233	0.3535	0.0023	
chr0L	186557	186616	0.0902	0.126	0.024	
chr0L	1866	1925	0.0962	0.144	0.186	
chr0L	186923	186982	-0.0476	0.0249	-0.0066	
chr0L	187183	187242	0.0759	0.1378	0.1699	
chr0L	187516	187575	0.0637	0.0857	0	
chr0L	18756	18815	0.0191	0.0851	0.2061	
chr0L	187838	187897	0.1945	0.0054	-0.0169	
chr0L	188018	188077	0.1479	0.1692	0.1622	
chr0L	188405	188464	0.1398	0.1377	-0.0069	
chr0L	188544	188603	0.0886	0.0049	-0.0532	
chr0L	188868	188927	0.0631	-0.0305	-0.0244	
chr0L	189229	189288	-0.0043	-0.0463	-0.0463	
chr0L	189415	189474	0.0782	0.0487	-0.0409	
chr0L	189759	189818	0.0815	0.0472	-0.0589	
chr0L	190073	190132	-0.0868	-0.0514	0	
chr0L	190353	190412	-0.0793	-0.1258	-0.0169	
chr0L	190750	190809	-0.1187	-0.1238	-0.0629	
chr0L	190939	190998	-0.0138	-0.054	-0.1328	
chr0L	19102	19161	0.0913	0.1596	0.0081	
chr0L	191326	191385	-0.0127	0.0065	0.0026	
chr0L	191449	191508	-0.0579	-0.0434	-0.0855	
chr0L	191849	191908	-0.0013	0.0456	0.0304	
chr0L	192050	192109	-0.035	-0.0052	-0.0362	
chr0L	192391	192450	-0.1002	-0.0387	-0.0723	
chr0L	192633	192692	0.0149	0.0637	0.1798	
chr0L	192961	193020	-0.0123	-0.0124	-0.0054	
chr0L	193336	193395	0.1362	0.1449	0.0337	
chr0L	193481	193540	0.1059	0.1216	0.0493	
chr0L	19362	19421	0.0966	0.112	0.0377	
chr0L	193781	193840	0.1747	0.0718	-0.0063	
chr0L	194193	194252	0.147	0.1453	0.0616	
chr0L	194526	194585	0.1782	0.2195	0.1106	
chr0L	194807	194866	0.3898	0.3603	0.2569	
chr0L	194925	194984	0.3408	0.3736	0.2659	
chr0L	195362	195421	0.3694	0.3308	0.0847	
chr0L	195496	195555	0.2102	0.2275	-0.0254	
chr0L	19562	19621	0.0455	0.0392	0.1987	
chr0L	195801	195860	0.2172	0.2144	0.1304	
chr0L	196207	196266	-0.0495	0.003	-0.105	
chr0L	196394	196453	0.1319	0.0723	0.0213	
chr0L	196774	196833	0.0915	0.0787	0.011	
chr0L	197239	197298	0.1289	0.181	0.2824	
chr0L	197392	197451	0.365	0.3221	0.139	
chr0L	197853	197912	0.2682	0.2657	0.0752	
chr0L	198102	198161	0.5694	0.5992	0.0113	
chr0L	198299	198358	0.7243	0.7149	0.0041	
chr0L	19860	19919	0.0935	0.0491	0.1603	
chr0L	198760	198819	0.4327	0.4614	0.2498	
chr0L	198990	199049	0.5829	0.6291	0.1164	
chr0L	199154	199213	0.5075	0.5511	0.2572	
chr0L	199473	199532	0.4206	0.4421	0.0463	
chr0L	199806	199865	0.3316	0.3005	0.0608	
chr0L	200086	200145	0.1691	0.088	0.0925	
chr0L	200348	200407	0.1085	0.0795	0.0546	
chr0L	200641	200700	0.0106	0.0744	-0.0214	
chr0L	200939	200998	0.0335	0.0278	0.01	
chr0L	20103	20162	0.1089	0.1135	0.0854	
chr0L	201294	201353	-0.0052	0.0743	0.1606	
chr0L	201711	201770	0.0007	0.0175	-0.0467	
chr0L	201852	201911	-0.0924	-0.0315	0.0474	
chr0L	202252	202311	0.1156	0.0875	0.0033	
chr0L	202586	202645	0.2008	0.1979	0.0325	
chr0L	202727	202786	0.2065	0.1962	0.0118	
chr0L	2031	2090	0.0949	0.1236	0.2034	
chr0L	203104	203163	0.2176	0.2078	0.4126	
chr0L	20313	20372	0.0921	0.0886	0.2225	
chr0L	203285	203344	0.3214	0.3246	0.0615	
chr0L	203661	203720	0.2429	0.2303	-0.057	
chr0L	203989	204048	0.1068	0.0987	-0.029	
chr0L	204299	204358	0.0387	0.057	-0.0378	
chr0L	204621	204680	0.0921	0.1195	-0.0233	
chr0L	204718	204777	0.0569	0.1303	-0.129	
chr0L	205154	205213	0.3486	0.3037	0.12	
chr0L	205366	205425	0.3791	0.3607	0.2263	
chr0L	205624	205683	0.3801	0.4104	0.027	
chr0L	205928	205987	0.1316	0.2166	0.0542	
chr0L	20605	20664	0.1102	0.1261	0.0234	
chr0L	20606	20665	0.0739	0.0429	-0.0365	
chr0L	206182	206241	0.1768	0.1597	0.0125	
chr0L	206439	206498	-0.1132	-0.0201	0.0421	
chr0L	206798	206857	0.0726	0.0379	0.0429	
chr0L	20698	20757	0.1454	0.1627	0.0487	
chr0L	20699	20758	0.1152	0.1755	0.0174	
chr0L	207121	207180	0.0786	0.0834	0.0206	
chr0L	207349	207408	0.0781	0.0783	-0.0015	
chr0L	207659	207718	0.2237	0.206	0.0646	
chr0L	207863	207922	0.0898	0.0214	-0.0016	
chr0L	208158	208217	0.2344	0.1819	0.0397	
chr0L	208414	208473	0.1082	0.064	0.0585	
chr0L	208933	208992	0.016	-0.092	0.0254	
chr0L	209011	209070	0.0115	-0.0467	-0.0944	
chr0L	209489	209548	0.0072	0	0.0184	
chr0L	209719	209778	-0.0899	-0.2029	-0.1038	
chr0L	21000	21059	0.0677	0.0572	-0.0116	
chr0L	210146	210205	0.0683	-0.0326	0.0758	
chr0L	210435	210494	0.0768	0.0593	-0.0635	
chr0L	210598	210657	0.0484	0.0007	-0.0277	
chr0L	210964	211023	-0.0242	-0.1328	-0.0859	
chr0L	211263	211322	0.0753	0.1301	0.0321	
chr0L	211631	211690	0.1351	0.1233	0.0267	
chr0L	211891	211950	0.1353	0.1281	0.0499	
chr0L	212221	212280	0.0858	0.0426	0.0543	
chr0L	212482	212541	0.1998	0.1891	-0.0008	
chr0L	212604	212663	0.1335	0.1271	0.0679	
chr0L	212876	212935	0.101	0.0041	0.0038	
chr0L	213198	213257	0.0625	-0.0334	-0.031	
chr0L	213450	213509	0.2322	0.1408	0.0694	
chr0L	213784	213843	0.1523	0.0965	-0.0078	
chr0L	214006	214065	0.1274	0.1318	0.0153	
chr0L	214267	214326	-0.0884	0.0343	-0.0229	
chr0L	214580	214639	0.0713	0.1333	-0.0174	
chr0L	214995	215054	-0.0294	0.0053	-0.0976	
chr0L	21517	21576	0.0794	0.0688	0.084	
chr0L	215300	215359	-0.0374	-0.0682	-0.2007	
chr0L	215459	215518	-0.0513	0	-0.0179	
chr0L	215731	215790	0.1184	0.1392	-0.0097	
chr0L	216094	216153	0.0436	-0.072	-0.2185	
chr0L	216307	216366	-0.0046	-0.0979	-0.2207	
chr0L	216651	216710	0.116	-0.0073	0.042	
chr0L	21686	21745	0.002	0.0072	0.0022	
chr0L	216994	217053	0.2785	0.2923	0.0836	
chr0L	217442	217501	0.0962	0.023	-0.0311	
chr0L	217705	217764	0.0769	-0.0071	0.0781	
chr0L	217868	217927	-0.0614	-0.0784	-0.246	
chr0L	218338	218397	-0.0638	-0.153	-0.0537	
chr0L	218642	218701	0.0594	0.0259	-0.0475	
chr0L	218868	218927	0.1663	0.1083	0.1401	
chr0L	219103	219162	-0.0365	-0.0344	0.0436	
chr0L	219345	219404	0.0923	0.031	0.0214	
chr0L	219823	219882	0.0734	0.0017	-0.0248	
chr0L	220071	220130	0.0605	-0.0103	-0.0167	
chr0L	220287	220346	-0.0471	-0.001	-0.0673	
chr0L	220649	220708	-0.124	-0.1014	-0.0147	
chr0L	220860	220919	-0.0928	-0.0511	-0.0619	
chr0L	221174	221233	-0.0386	0.1192	0.0643	
chr0L	22129	22188	0.1206	0.1283	0.0523	
chr0L	221478	221537	-0.0409	0.1077	0.0264	
chr0L	221798	221857	-0.2248	-0.0651	-0.0271	
chr0L	222169	222228	0.0594	0.0135	0.0566	
chr0L	222470	222529	0.0937	0.1355	0.0669	
chr0L	222641	222700	0.1034	0.2125	-0.0366	
chr0L	22289	22348	0.0574	0.0899	0.1544	
chr0L	222905	222964	0.0547	0.0885	0.2268	
chr0L	223215	223274	0.1607	0.1783	0.0981	
chr0L	223438	223497	0.1164	-0.0132	0.0265	
chr0L	223732	223791	0.4004	0.4488	0.2062	
chr0L	224065	224124	0.2151	0.1721	0.0141	
chr0L	224459	224518	0.0466	0.1287	-0.0006	
chr0L	224600	224659	-0.0281	0.0042	-0.0331	
chr0L	224917	224976	-0.0565	-0.0076	-0.0248	
chr0L	225252	225311	-0.1307	-0.1504	-0.18	
chr0L	225496	225555	-0.0483	-0.0292	-0.1157	
chr0L	225793	225852	0.1171	0.0512	-0.0014	
chr0L	226052	226111	-0.0954	-0.0955	-0.1456	
chr0L	226463	226522	-0.0929	-0.0283	0.0424	
chr0L	226693	226752	-0.1084	-0.0224	-0.075	
chr0L	227009	227068	-0.1275	-0.0147	-0.0139	
chr0L	227313	227372	-0.2121	-0.0705	-0.1528	
chr0L	227465	227524	-0.1255	-0.013	-0.0165	
chr0L	227909	227968	-0.1101	-0.0616	-0.1409	
chr0L	228200	228259	-0.1305	-0.0519	-0.1099	
chr0L	228306	228365	-0.0585	0.0117	-0.0513	
chr0L	228609	228668	-0.0524	0.0968	-0.0096	
chr0L	22877	22936	0.1062	0.1503	-0.0015	
chr0L	228822	228881	0.0195	0.067	-0.0094	
chr0L	229180	229239	0.0442	0.0219	0.0154	
chr0L	229599	229658	-0.0886	-0.143	0.1082	
chr0L	22970	23029	0.1018	0.1295	-0.0098	
chr0L	229869	229928	0.0014	0.0069	-0.0824	
chr0L	230260	230319	-0.1349	-0.1361	-0.0074	
chr0L	230413	230472	0.0194	0	0.0023	
chr0L	230876	230935	-0.1117	-0.124	-0.0578	
chr0L	231105	231164	-0.1504	-0.0821	0.0029	
chr0L	231467	231526	-0.0475	0.1046	0.0117	
chr0L	231786	231845	-0.0657	0.0552	0.0099	
chr0L	231875	231934	0.1183	0.2396	0.1448	
chr0L	232148	232207	-0.0385	0.0891	0.0587	
chr0L	232511	232570	-0.0857	0.0244	0.0359	
chr0L	232783	232842	0.0073	-0.0418	-0.1343	
chr0L	233149	233208	0.3535	0.3132	0.5802	
chr0L	233349	233408	0	-0.0142	-0.0502	
chr0L	233826	233885	0.1068	0.0951	0.0661	
chr0L	233951	234010	0.1283	-0.059	0	
chr0L	234438	234497	0.2562	0.1938	0.0866	
chr0L	23449	23508	0.1122	0.0979	0.1096	
chr0L	234662	234721	0.089	0.0017	0.0373	
chr0L	234973	235032	-0.0359	-0.1558	0.0251	
chr0L	235314	235373	0.1516	0.0452	0.0274	
chr0L	235578	235637	-0.0685	-0.2038	-0.1532	
chr0L	235911	235970	0.1672	0.1262	0.0686	
chr0L	236264	236323	0.0151	-0.0948	-0.0761	
chr0L	236482	236541	0.0167	-0.0187	-0.1207	
chr0L	23655	23714	0.0933	0.1883	-0.0405	
chr0L	236724	236783	0.1319	0.1311	0.0618	
chr0L	237139	237198	0.115	0.1766	0.1412	
chr0L	237380	237439	0.4209	0.3076	0.2384	
chr0L	237526	237585	0.3188	0.3464	0.2609	
chr0L	237899	237958	0.3013	0.3952	0.2505	
chr0L	238210	238269	0.0894	0.1613	0.0915	
chr0L	238427	238486	0.1437	0.0882	0.0919	
chr0L	238819	238878	0.1219	0.1214	0.0576	
chr0L	238994	239053	0.0134	-0.0575	0	
chr0L	239382	239441	0.1089	0.0553	0.0251	
chr0L	239697	239756	0.0335	0.0399	0.0154	
chr0L	239963	240022	0.0262	-0.0173	0.0865	
chr0L	240149	240208	0.1918	0.1879	0.0863	
chr0L	24035	24094	0.1051	0.1852	0.0201	
chr0L	240539	240598	0.0686	-0.0563	-0.0257	
chr0L	240817	240876	0.1464	0.0431	0.0233	
chr0L	240990	241049	0.0169	-0.0177	0.0967	
chr0L	241399	241458	0.0926	-0.0078	-0.0035	
chr0L	241666	241725	-0.1677	-0.1168	-0.1875	
chr0L	241822	241881	-0.1193	-0.118	-0.0853	
chr0L	242117	242176	0.0031	0.0049	0.0679	
chr0L	242376	242435	-0.0242	-0.0106	-0.0132	
chr0L	24269	24328	0.0843	0.0525	0.0016	
chr0L	242790	242849	0.0156	0.0243	0.0318	
chr0L	242911	242970	0.0832	0.0955	0.0496	
chr0L	243335	243394	0.0563	0.0415	-0.0728	
chr0L	243648	243707	0.2288	0.201	0.0308	
chr0L	243906	243965	0.1388	0.0845	0.0286	
chr0L	244256	244315	0.0025	-0.0715	0.0339	
chr0L	244400	244459	-0.1136	-0.1509	-0.1337	
chr0L	244712	244771	0.1136	0.0653	-0.0024	
chr0L	244905	244964	0.0933	0.0846	-0.0362	
chr0L	245238	245297	-0.0303	0.0249	0	
chr0L	2455	2514	0.142	0.1261	0.1956	
chr0L	24554	24613	0.0786	0.0252	-0.0145	
chr0L	245589	245648	0.0128	0.0064	-0.0241	
chr0L	245839	245898	-0.0268	0.0106	-0.0482	
chr0L	246	305	0.0902	0.1301	-0.0628	
chr0L	246103	246162	0.0366	0.0613	0.0098	
chr0L	246357	246416	-0.1125	-0.0326	-0.0185	
chr0L	246701	246760	-0.0997	-0.0238	0.1615	
chr0L	247190	247249	-0.1206	-0.0683	-0.0862	
chr0L	24720	24779	-0.0374	-0.0471	-0.0823	
chr0L	247282	247341	-0.0972	-0.0862	-0.1005	
chr0L	247602	247661	-0.1121	-0.0626	-0.0428	
chr0L	248120	248179	0.0085	0.0498	0.0572	
chr0L	248386	248445	0.0637	0.0503	0.0065	
chr0L	248539	248598	0.0672	0.0731	0.017	
chr0L	248977	249036	0.0446	0.0486	0.0813	
chr0L	249250	249309	0.0051	0.0232	-0.064	
chr0L	249506	249565	-0.0117	-0.1012	-0.1376	
chr0L	249933	249992	-0.1071	-0.0421	-0.1071	
chr0L	250299	250358	0.062	0.0884	-0.0209	
chr0L	250514	250573	-0.002	-0.0108	-0.0447	
chr0L	250656	250715	0.0656	0.0406	0.0291	
chr0L	25098	25157	-0.1792	-0.1731	0.0169	
chr0L	251095	251154	-0.1708	-0.097	-0.0689	
chr0L	251293	251352	-0.2457	-0.1224	-0.099	
chr0L	251609	251668	0.0263	0.0082	-0.0177	
chr0L	251940	251999	-0.0191	-0.1372	-0.0762	
chr0L	252199	252258	0.0109	-0.079	-0.0217	
chr0L	252525	252584	0.1365	0.0715	0.0086	
chr0L	252731	252790	0.0518	0.0183	0.0099	
chr0L	253274	253333	-0.0725	-0.1229	0.0165	
chr0L	253473	253532	-0.1019	-0.1897	-0.1465	
chr0L	253724	253783	-0.0964	-0.1603	-0.1296	
chr0L	25398	25457	-0.0234	-0.0447	-0.0101	
chr0L	254157	254216	-0.0008	0.0114	0.0382	
chr0L	254405	254464	-0.0789	-0.0786	-0.0927	
chr0L	254800	254859	-0.1504	-0.1797	-0.0813	
chr0L	254897	254956	-0.0182	0	0.0346	
chr0L	255393	255452	-0.1361	-0.0034	0.0176	
chr0L	255589	255648	-0.1104	0.0252	-0.0244	
chr0L	255780	255839	-0.1148	-0.0711	-0.1464	
chr0L	256089	256148	-0.0655	0.0108	0.0478	
chr0L	256447	256506	-0.1271	-0.1051	-0.1266	
chr0L	25656	25715	0	0.0136	-0.0588	
chr0L	256708	256767	-0.1554	-0.181	0.0019	
chr0L	256954	257013	-0.1716	-0.0881	-0.2262	
chr0L	257261	257320	-0.1847	-0.109	-0.0755	
chr0L	257505	257564	-0.1	0.003	-0.0211	
chr0L	257885	257944	0.0745	0.0206	0.0309	
chr0L	258134	258193	-0.1073	-0.0966	-0.0728	
chr0L	258359	258418	-0.1377	-0.1755	-0.1042	
chr0L	258483	258542	-0.1822	-0.1613	0.0085	
chr0L	258750	258809	-0.092	-0.0688	-0.0614	
chr0L	258996	259055	-0.2841	-0.1379	-0.1728	
chr0L	259515	259574	-0.0999	-0.0573	-0.0454	
chr0L	259868	259927	-0.2252	-0.1901	-0.1622	
chr0L	26004	26063	-0.1494	-0.2145	-0.0832	
chr0L	260101	260160	-0.1084	-0.0772	-0.0285	
chr0L	260342	260401	-0.1226	-0.1145	-0.0387	
chr0L	260787	260846	-0.0193	-0.0094	-0.0076	
chr0L	260918	260977	-0.0757	-0.0056	-0.0239	
chr0L	261263	261322	0.0118	-0.0086	0.0157	
chr0L	261519	261578	-0.1126	-0.0318	-0.0474	
chr0L	261809	261868	-0.1078	-0.0838	-0.0498	
chr0L	262145	262204	0.0252	0.0164	-0.0533	
chr0L	26232	26291	-0.1906	-0.1621	-0.1612	
chr0L	262430	262489	0.0418	0.1464	0.0688	
chr0L	262528	262587	-0.0176	0.0411	-0.0422	
chr0L	262980	263039	-0.0414	0.0273	-0.0159	
chr0L	263098	263157	0.004	0.0498	-0.0328	
chr0L	263566	263625	0.0158	0.0502	0.0197	
chr0L	263799	263858	0.0383	0.0283	-0.0222	
chr0L	264099	264158	0.0459	0.0426	-0.0328	
chr0L	264419	264478	-0.0298	0.0325	-0.0311	
chr0L	264680	264739	0.0229	0.1157	-0.0021	
chr0L	264980	265039	-0.095	-0.0509	-0.1106	
chr0L	265241	265300	-0.0382	-0.0546	-0.0924	
chr0L	265589	265648	0.112	0.027	0.2134	
chr0L	266066	266125	0.2843	0.242	0.1492	
chr0L	266398	266457	0.1082	0.1222	0.0785	
chr0L	26648	26707	-0.1294	-0.1302	0.0351	
chr0L	266699	266758	0.0784	0.0086	0.0185	
chr0L	267018	267077	-0.096	-0.0698	0.0065	
chr0L	267281	267340	0.0212	0.0064	0.0546	
chr0L	267420	267479	0.0982	0.0477	-0.078	
chr0L	267827	267886	-0.0484	-0.0634	-0.0213	
chr0L	26830	26889	0.0231	-0.0047	-0.0284	
chr0L	268342	268401	-0.0902	-0.04	-0.3737	
chr0L	268465	268524	-0.1075	-0.217	-0.0392	
chr0L	268812	268871	-0.0907	-0.2255	0.0501	
chr0L	269256	269315	0.0458	0.0359	-0.0298	
chr0L	269363	269422	0.0432	-0.006	-0.0598	
chr0L	269655	269714	0.0096	0.0216	0.0391	
chr0L	269991	270050	0.0206	0.1336	0.0419	
chr0L	270417	270476	-0.0194	-0.0075	0.0675	
chr0L	2705	2764	0.0816	0.1456	0.1572	
chr0L	270620	270679	-0.0542	-0.0728	-0.0602	
chr0L	27073	27132	0.07	-0.0016	0.0332	
chr0L	271058	271117	-0.0962	0.0294	0.0598	
chr0L	271271	271330	-0.2478	-0.1081	-0.0698	
chr0L	271676	271735	-0.2536	-0.1498	-0.1211	
chr0L	271865	271924	-0.0909	0.0334	0.064	
chr0L	272116	272175	-0.0625	0.0267	0.057	
chr0L	272350	272409	-0.0601	-0.0783	-0.1303	
chr0L	272733	272792	0.0524	0.0341	0.038	
chr0L	27298	27357	0.0934	0.0122	-0.0616	
chr0L	273130	273189	-0.0854	0.0738	-0.0269	
chr0L	273323	273382	-0.0438	0.0191	-0.0078	
chr0L	273602	273661	-0.1122	0.0361	-0.0769	
chr0L	273825	273884	-0.2596	-0.0905	-0.0124	
chr0L	274232	274291	0.0442	0.0654	-0.001	
chr0L	274477	274536	0.1216	0.1998	0.0583	
chr0L	274838	274897	0.1128	0.0897	0.1528	
chr0L	275063	275122	0.0806	-0.0046	0.018	
chr0L	275339	275398	0.4368	0.2841	0.0337	
chr0L	275507	275566	0.6506	0.4865	0.2491	
chr0L	275780	275839	0.5135	0.4452	0.5047	
chr0L	276086	276145	0.5758	0.4917	0.4311	
chr0L	276407	276466	0.4026	0.3286	0.0549	
chr0L	276760	276819	0.2607	0.3348	0.3733	
chr0L	277123	277182	0.3148	0.3798	0.0616	
chr0L	277298	277357	0.2281	0.3329	0.015	
chr0L	27768	27827	-0.0738	-0.1111	-0.0013	
chr0L	277749	277808	0.0916	0.2088	-0.0007	
chr0L	277934	277993	-0.0665	0.1003	-0.0067	
chr0L	278280	278339	-0.0873	-0.0774	-0.0818	
chr0L	278728	278787	0	0	-0.0431	
chr0L	278865	278924	0.1332	0.1622	0.0053	
chr0L	279166	279225	0.1477	0.1251	-0.0438	
chr0L	279527	279586	0.1108	0.0854	-0.032	
chr0L	27963	28022	-0.1836	-0.2058	-0.1558	
chr0L	279683	279742	0.2006	0.1908	0	
chr0L	279983	280042	0.1102	0.1435	0.1426	
chr0L	280487	280546	0.1322	0.0922	-0.0252	
chr0L	280777	280836	0.1646	0.1407	0.0202	
chr0L	281021	281080	0.1119	0.0634	-0.0348	
chr0L	281171	281230	-0.0158	-0.0273	-0.1069	
chr0L	281503	281562	-0.0624	-0.0002	-0.1093	
chr0L	281865	281924	-0.018	-0.042	-0.0224	
chr0L	282112	282171	-0.0446	0.008	-0.0832	
chr0L	282475	282534	-0.0138	0.0532	0.0132	
chr0L	282610	282669	0.2104	0.2048	0.0836	
chr0L	282863	282922	0.1205	0.0665	-0.077	
chr0L	283329	283388	0.2476	0.3376	0.1185	
chr0L	283621	283680	0.2816	0.2582	0.0493	
chr0L	28367	28426	-0.0582	0.0088	-0.0325	
chr0L	283807	283866	0.2331	0.3646	0.2783	
chr0L	284067	284126	0.2559	0.2562	0.0921	
chr0L	284307	284366	0.1621	0.0924	-0.0378	
chr0L	284687	284746	-0.0157	-0.0467	-0.0273	
chr0L	285067	285126	-0.0426	0.0505	0.0363	
chr0L	285260	285319	-0.0305	-0.0222	0.0047	
