START	END	STRAND	Lelandais log2 chip-seq
382549	384297	+	0.4701420987192982
385005	385226	+	-0.5101947323191839
387701	385581	-	0.023651268064645282
390294	389650	-	1.0506260730699681
391586	390927	-	1.2671040701428407
392109	392182	+	1.3099269974171672
393990	393154	-	0.8300749985576876
397505	396552	-	1.557481764299049
397826	397755	-	1.4116940562044733
400981	398183	-	0.3928417531646476
402873	401779	-	1.450661409009565
403351	403251	-	0.9085016455145039
404733	403738	-	0.7062687969432897
404993	406768	+	1.0064840335701988
408055	406841	-	-0.09310940439148148
410747	408582	-	-0.10852445677816905
411533	413152	+	0.4253058347326708
414814	413333	-	0.4854268271702417
415143	420122	+	0.9233787183970875
422901	420316	-	0.40551472516033715
425630	423750	-	0.8671643172929079
427099	426518	-	0.5676845092893207
430148	428607	-	0.4786535985748155
432664	431237	-	0.22239242133644802
433214	434101	+	0.49749965947081687
435578	434549	-	0.6222986519941289
437539	436916	-	0.6669558729184637
437944	439704	+	0.46739290433998015
441497	440211	-	0.774440299584869
441978	442553	+	0.8291993111008242
442995	445340	+	0.774440299584869
446429	445590	-	0.6510516911789286
447889	447059	-	0.5412411232918384
448125	449054	+	0.6510516911789286
449398	450450	+	0.7847320130969335
451939	450572	-	0.7790910698388828
452677	454272	+	-0.06982144949757138
455361	454489	-	0.9377157217456573
458901	455977	-	0.5765009219729601
459618	460739	+	0.4606343657189545
463251	461446	-	0.5219527031953558
464523	463756	-	0.8760112827245465
467324	464973	-	0.01197264166607594
467785	468606	+	0.09953567355091437
469040	471862	+	0.2105669859396584
473396	472227	-	0.9902189792074145
476269	474158	-	0.0
478693	477731	-	-0.06926266243711372
479260	481074	+	0.03683676818037155
481522	483702	+	0.32698132261364765
483972	485030	+	0.3959286763311393
485936	488773	+	0.5294673881294526
491183	489048	-	0.8794098591864116
491638	493329	+	0.632268215499513
494202	495611	+	0.6966078565500652
496157	498223	+	0.9411063109464315
498691	499533	+	-0.04182017569462706
501930	499618	-	-0.02748073642210701
502567	503199	+	0.5184670889342494
504537	503641	-	0.3098552625867873
504975	505196	+	0.6183210976675872
505600	505301	-	0.6296315500548846
505982	508861	+	0.3098552625867873
509383	509799	+	0.12029423371771174
510203	510664	+	0.3510744405468788
511862	510921	-	0.6256044852185021
513143	512229	-	1.3741243060127908
513555	514259	+	0.6256044852185021
514662	514590	-	1.726831217032493
520039	514847	-	0.05444778402237651
529805	524685	-	-1.4429434958487284
532127	532318	+	-0.14201900487242788
532872	533189	+	-0.5047921520371728
534252	537362	+	1.086508993254675
537760	539520	+	0.36678233067162275
539988	540689	+	-0.08488889758651305
542158	540950	-	0.5542002469504692
543017	542562	-	0.6286329723781329
543281	543781	+	0.5542002469504692
544448	546676	+	0.5888669551770723
547489	548850	+	0.18057224564182084
549163	549092	-	1.2961826820508064
549596	549525	-	0.9156078127096275
549946	551247	+	1.9363413627776822
552160	556215	+	0.08113676272540553
557696	556347	-	0.5733745264459443
559691	558426	-	0.26104585274034
560321	562494	+	0.6751603096927344
563163	564308	+	0.5811101752255496
565481	564780	-	0.3337373971769956
565772	566170	+	0.10535300014622855
567509	566250	-	0.8343219696578734
568646	567906	-	0.7870062766658018
571552	569132	-	0.6304771599735249
572309	573982	+	0.34169134970879217
574752	575390	+	0.6560455987826387
575952	575740	-	0.5904795056887221
577097	579535	+	-0.11381989955716211
580648	583446	+	0.2630344058337938
584786	583722	-	0.8166927866369404
585392	586672	+	0.3143812858340141
587202	588509	+	0.6080461138341975
594171	588667	-	-0.3785116232537298
595748	595677	-	1.6706923747470401
597707	596196	-	1.142019004872428
598227	598033	-	1.142019004872428
599520	600860	+	1.142019004872428
603266	601941	-	0.5405683813627028
603919	604449	+	0.06509502822188498
604987	605217	+	0.5405683813627028
605540	606652	+	0.5803752312255044
607368	608978	+	0.5700121592551848
610536	609160	-	0.3510744405468788
612543	610837	-	0.558490289359965
613391	612846	-	0.9526942852216435
613756	614760	+	0.558490289359965
615435	615635	+	2.3182241261239436
615972	617207	+	0.8601423364170395
617997	618944	+	1.0935118859231445
619577	619667	+	1.0919224894410393
619862	619987	+	1.4594316186372973
621535	620069	-	0.20945336562894978
622029	624704	+	0.7208459288029292
625557	624997	-	0.6560455987826387
626330	626719	+	0.3344190390705593
627289	628521	+	0.6560455987826387
629453	630400	+	0.41106859707589816
632010	630670	-	-0.3190684407481217
632798	632430	-	-0.3040061868900999
633324	634628	+	-0.3190684407481217
637047	634963	-	0.8236772273595371
639221	637479	-	0.22012581436450301
640057	640749	+	0.2271774839018249
642556	640964	-	0.6679239497365548
643542	643102	-	0.6875322343617039
643917	644867	+	0.6679239497365548
645200	646153	+	0.6875322343617039
647774	646413	-	0.31734082539171055
651244	648689	-	-0.0489096004809464
651932	653560	+	0.2337971846086972
655506	654006	-	0.7893209992273424
659269	657290	-	-0.055495112591703574
660288	661232	+	-0.055495112591703574
663220	661547	-	0.27620979458152717
664514	663660	-	-0.00958604882919808
664851	667517	+	0.27620979458152717
668126	669691	+	0.6943737174417381
670483	671286	+	0.012939055707498013
671810	671472	-	-0.2783011624871043
672743	674201	+	-0.2783011624871043
675227	676479	+	0.27938239992127745
677238	679001	+	1.4876652993662414
680325	679126	-	-0.30116953472056485
680678	681355	+	0.49749965947081687
683150	681693	-	0.9292269255866191
684133	683660	-	0.6669558729184637
685016	684606	-	0.33064531198847136
685761	686072	+	0.5324950808270206
687554	686466	-	0.6226329186872113
688978	687902	-	1.4910709358112544
689457	689384	-	1.4910709358112544
690036	690878	+	1.4910709358112544
692996	691398	-	0.658963082164933
693356	694603	+	0.015941543869021503
695162	697099	+	0.7078192485066896
697615	699015	+	0.6383257263198812
700279	699260	-	1.2593866288186495
700712	701048	+	0.5800967455493402
701290	701384	+	1.2593866288186495
702957	702211	-	0.35533125315457614
706572	703702	-	1.4096442405086254
708356	706878	-	0.40335569423120843
709544	710338	+	0.40335569423120843
711371	710622	-	0.3959286763311393
711794	712030	+	-0.1850318938325207
713125	712268	-	0.5576895705710526
716174	713658	-	0.5941810307505349
719546	716775	-	0.6036990633027419
719729	720319	+	0.46884394297463744
720613	721944	+	0.6036990633027419
722575	722174	-	0.7004397181410922
722830	723591	+	0.14244426502020546
724271	723774	-	0.6731896837328915
724616	726373	+	1.006542845866772
726724	727449	+	0.8522463795563079
728096	729724	+	0.8390637817849423
730042	731235	+	0.7792313211432161
731627	732076	+	0.31381544910004266
737619	733072	-	0.1069152039165119
741557	740469	-	0.15869774601905823
743961	743020	-	0.4570450258004194
744461	744790	+	0.4818690077570526
746510	745077	-	-0.35973012759974676
747805	748398	+	0.32496215497699554
749631	748504	-	0.5763493704164482
751392	749980	-	-0.4411267281475047
752098	753375	+	-0.10870625944250006
754350	753496	-	0.7048719644563528
755914	754838	-	1.753516770430054
756146	756218	+	1.753516770430054
756457	757920	+	1.753516770430054
758607	758110	-	0.9679387907677015
758940	760310	+	0.7319387770913736
762355	760610	-	0.11547721741993588
763929	764702	+	0.620882074976099
765772	767379	+	-0.03421571533791296
769278	767857	-	1.2888878331233546
769816	769715	-	1.2888878331233546
770157	770044	-	0.4568576749734709
770426	770329	-	0.4568576749734709
770725	770625	-	0.45943161863729726
771031	770919	-	-0.09621531525930319
771355	771268	-	0.2274104961030724
771671	771580	-	0.2274104961030724
772286	773746	+	-0.25715783949712445
777851	774048	-	-0.13750352374993496
779985	779281	-	0.061927749143201725
781830	782546	+	-0.277533975528909
783341	783270	-	1.4569548883450847
784724	783505	-	-0.010268335453827113
785153	785470	+	-0.06817150264157922
786204	785578	-	-0.17859730345676314
786678	789155	+	0.6329425296229779
791161	789467	-	0.5944852748396627
794111	792135	-	1.5055280332267513
794903	794833	-	1.5934489666089848
795569	795243	-	1.1926450779423958
795893	800059	+	1.560087832082127
801312	800149	-	-0.06413033741971558
801812	805744	+	0.25375659224578306
806323	808878	+	0.38792565366160253
809185	809559	+	0.33518419158962914
810184	811352	+	-0.027221468735024314
813732	811750	-	-0.38246963682241325
815722	814364	-	0.6490928381408717
817674	816472	-	0.5940076403241633
820594	818072	-	0.6313554062056075
821047	822765	+	0.7533600324168748
824884	823019	-	0.27753397552890896
825250	828219	+	0.5264364241147007
829069	831963	+	0.5801932565732842
832444	832860	+	1.107528464304445
835520	833220	-	0.7045441164738286
836369	835962	-	0.9434164716336326
838287	836791	-	0.9268335874380284
840648	838957	-	0.05444778402237651
844204	841439	-	0.47508488294878265
845721	845650	-	1.727256383186278
848089	849096	+	0.39733549754538494
850558	849926	-	0.9845699594303942
853376	852150	-	0.49259848257249667
854646	854813	+	0.49259848257249667
855342	855046	-	0.6382045219981357
856036	855443	-	1.0395283641866373
859387	856349	-	0.8349407537295036
860935	859796	-	0.31530515269362724
861488	862501	+	0.8574883555322479
862981	864954	+	0.8137811912170372
866168	865182	-	0.5723624639415227
866454	868745	+	-0.07189291848178572
869768	869007	-	-0.20645087746742632
870824	872533	+	-0.20645087746742632
873232	873642	+	0.5510151687978185
878220	879119	+	0.0
880145	882508	+	0.5340616024211183
882940	884472	+	0.44930740136358993
884842	886491	+	0.23446525363702297
887063	886536	-	0.28798076296402464
889541	887703	-	1.0635651287774661
889916	890548	+	1.0635651287774661
890764	893316	+	1.0635651287774661
893866	895236	+	0.8591374641601502
895492	895573	+	1.6506657477719857
897358	896312	-	0.7087687023355542
901459	902817	+	-0.5279315556847772
903560	904543	+	-0.4150374992788438
909219	904879	-	0.5888045670155504
910473	913802	+	0.5888045670155504
914721	918188	+	-0.24691474047051698
920777	918323	-	0.9844031449489815
921030	921911	+	0.5293701747578388
922308	922042	-	0.9541963103868752
922638	922955	+	0.9541963103868752
924443	923094	-	0.9468886635404377
924718	925602	+	1.3131578852596304
925881	926156	+	0.9468886635404377
926244	927407	+	0.8856673245210052
928153	927557	-	0.784271308944563
931918	928484	-	0.660513533728333
935324	932379	-	0.6270879763938328
937040	935685	-	0.49098635251214245
937627	938268	+	0.6272733055791206
941660	938424	-	0.6195197227575248
942659	942333	-	0.501880759226601
942904	945030	+	0.501880759226601
945440	946045	+	1.402632478388063
947281	946553	-	0.6945869918956544
949848	947542	-	0.6828098241193009
952685	951054	-	0.4506614090095652
955492	955022	-	0.6384918971379513
955675	956367	+	0.37851162325372983
956604	957353	+	0.6384918971379513
958915	957350	-	0.6979714625503426
959603	961744	+	0.19264507794239583
963159	961939	-	0.7239389138699667
964633	963527	-	0.626382428101137
964915	966207	+	1.2737608124268522
966493	967554	+	0.9130166984053603
968440	969993	+	-0.2837929660005913
971030	970260	-	0.4582053584352175
974670	971284	-	0.12553088208385882
975001	977817	+	0.5849625007211562
978062	978382	+	0.4794693718738423
979652	978795	-	0.6645796687845241
981107	980073	-	0.7665098697802215
982197	981376	-	1.0183785293148546
984334	982943	-	0.423807708906576
984997	986919	+	0.8448809333330939
987540	996914	+	0.7162070339994088
997486	998997	+	0.2653445665209948
1001170	999113	-	-0.09060254878090666
1002184	1002933	+	-0.09060254878090666
1005238	1006344	+	2.2235629650443856
1006975	1008366	+	0.5145731728297582
1008833	1010461	+	-0.14957635605050998
1013291	1010688	-	-1.1057946640225969
1018844	1014414	-	0.05444778402237651
1019623	1020342	+	-0.384663850235325
1022088	1020895	-	0.4715044509378722
1023655	1023374	-	0.29195601513630337
1023987	1023878	-	0.19930880822340669
1025157	1025570	+	0.03533307311228058
1027902	1027450	-	-0.08680482753727266
1031250	1029427	-	0.27729509895896354
1032001	1033347	+	0.27729509895896354
1034308	1033952	-	0.3410369178350669
1035054	1036229	+	0.5420103555366091
1038096	1036696	-	0.8320553626859284
1038860	1043857	+	-0.26793320524663305
1045248	1044619	-	-0.15978044403676928
1047048	1049357	+	0.1213062962221336
1049554	1049664	+	0.7131188522118386
1051069	1049771	-	-0.10350457575385995
1051487	1052077	+	0.08113676272540553
1059914	1052421	-	0.5134092396961223
1060642	1061319	+	0.25375659224578306
1061770	1063629	+	0.0
1064572	1063895	-	0.7852611512069874
1064930	1066162	+	0.5321106184554211
1066718	1066302	-	0.12373536842224485
1066944	1068665	+	0.4660851048692364
1068929	1069375	+	0.5534842692479882
1071166	1069787	-	0.08572987402588404
1071524	1072495	+	0.34632474919482964
1073840	1072542	-	-1.0196288067489325
1074047	1075735	+	0.6555544685512101
1081236	1076233	-	0.6000693931113646
1082128	1083222	+	0.3747447933308107
1083655	1083434	-	0.5398746111926181
1083885	1086206	+	0.4745385110275057
1086758	1087729	+	0.2665149745687557
1090119	1088278	-	0.6799109047764187
1090961	1091239	+	0.6799109047764187
1091598	1091512	-	2.0353743301018854
1091979	1093118	+	2.0353743301018854
1094299	1093298	-	0.34974603902712464
1095910	1095254	-	0.5305147166987798
1096539	1096321	-	1.2416607550412269
1097679	1096867	-	1.5049509866779682
1098006	1097934	-	1.5049509866779682
1098232	1101204	+	1.5049509866779682
1102178	1101519	-	0.2870981107242633
1102767	1104152	+	0.307181509518176
1106280	1104310	-	0.5849625007211562
1106994	1106535	-	0.8605969433345837
1108079	1107273	-	0.6683785089087936
1110111	1108462	-	0.658963082164933
1110364	1111380	+	0.7749334443652266
1111761	1116119	+	0.658963082164933
1117143	1116253	-	0.7905466343710503
1118461	1117631	-	0.5611157587667885
1121727	1118773	-	0.4970148014454537
1122109	1125687	+	0.4183126313117049
1126939	1125884	-	0.37397484265695763
1129025	1127298	-	0.7618402628052355
1130404	1129244	-	0.9148833863620492
1130541	1130808	+	0.7618402628052355
1131048	1135787	+	0.9148833863620492
1136195	1137241	+	0.9803711932510675
1138229	1137426	-	0.5129512558057681
1140444	1138516	-	0.5467431784906659
1140749	1141108	+	0.49153563675288725
1142351	1141245	-	0.43030425593215427
1142645	1142542	-	0.816288046827612
1157733	1143091	-	0.6415460290875238
1158244	1159440	+	-0.1195816157526726
1159586	1159689	+	-0.11640949211531065
1160862	1160116	-	0.6546714725325607
1163341	1161812	-	3.02862313618304
1165319	1165846	+	3.513623719000894
1166748	1166308	-	2.062541466068713
1168856	1170199	+	1.0936591072142452
1172671	1170767	-	-0.04761802023273973
1173658	1176351	+	-0.04761802023273973
1176590	1177834	+	0.28073640756725277
1178432	1177899	-	0.7337199346625521
1178837	1179550	+	0.46798637922780284
1179883	1180989	+	0.7337199346625521
1182052	1183173	+	1.0179219079972623
1184443	1183667	-	1.1051167058142142
1184684	1185931	+	0.8115549105868897
1186359	1188881	+	0.6655809609294407
1191262	1189409	-	0.3743955147814979
1192293	1191688	-	0.5746941652673291
1196535	1195744	-	0.4150374992788437
1201576	1203081	+	0.25328642928223155
1207001	1206666	-	1.1338557467347907
1209814	1210788	+	-0.5188733102633838
1212424	1211315	-	0.5467431784906659
1212803	1215718	+	0.6444163509313986
1216701	1219118	+	0.7526899464592228
1219888	1220406	+	0.2075954194083673
1221090	1220656	-	0.5101947323191841
1221459	1221803	+	0.30697775342139094
1222321	1224765	+	0.5101947323191841
1225135	1227084	+	0.06470568938781525
1230287	1227303	-	0.28379296600059134
1233370	1231061	-	0.45425880907656246
1235565	1234192	-	0.5439352324611013
1236300	1236064	-	0.33542033121547576
1236543	1236971	+	0.5439352324611013
1238157	1239206	+	-0.12469574744931462
1240449	1239700	-	1.1681227588083272
1241018	1241242	+	1.2987621103083196
1242276	1243610	+	-0.04350163863658656
1246241	1244171	-	1.8322725542619336
1246722	1246641	-	1.8322725542619336
1246987	1247481	+	1.8322725542619336
1247678	1248577	+	1.8322725542619336
1248901	1249365	+	1.1315968827832128
1249794	1250771	+	0.6824283101567735
1251590	1250904	-	0.27225293586317245
1251939	1252403	+	0.6114347120823472
1252851	1254827	+	0.27225293586317245
1255181	1255564	+	0.6236241210902613
1256097	1256930	+	0.12305839640433802
1257288	1258646	+	0.7705181538772327
1260496	1258718	-	0.012824040357583555
1262305	1263201	+	0.7897822926096544
1263880	1266834	+	-0.7686744538935443
1267498	1268898	+	-0.02748073642210701
1269741	1272566	+	0.7544227912427525
1273254	1274573	+	0.4943599519402496
1275807	1274920	-	0.3923174227787603
1276469	1277209	+	0.08629984639422036
1277761	1278396	+	0.9829264866410586
1278852	1279871	+	0.5945485495503543
1282317	1280137	-	0.32906427616899103
1283653	1282841	-	1.15704371014558
1286086	1284308	-	1.1344853321870203
1287004	1286735	-	0.9929105752136806
1287826	1287212	-	0.46421034126054594
1288111	1289136	+	0.9929105752136806
1291605	1289611	-	0.32906427616899103
1292698	1291976	-	0.3808217839409308
